casilla_id,anno,CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,NOMBRE_DISTRITO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,CASILLA,NUM_ACTA_IMPRESO,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES,RSP,FXM,CI,PAN-PRI-PRD,PAN-PRI,PAN-PRD,PRI-PRD,PVEM-PT-MORENA,PVEM-PT,PVEM-MORENA,PT-MORENA,CANDIDATO/A NO REGISTRADO/A,VOTOS NULOS,TOTAL_VOTOS_CALCULADOS,LISTA_NOMINAL_CASILLA,OBSERVACIONES,MECANISMOS_TRASLADO,FECHA_HORA
DPFED-06631-ac864da11e4b4cdea8c4e59872a6c6c2,2021,'192339B0100',192339B0100107160,19,NUEVO LEÓN,12,BENITO JUAREZ,2339,1,B,0,Urbana,2,31,48,0,3,1,50,28,0,0,2,0,0,0,0,0,2,0,0,0,0,4,169,383,Recuento (Para recuento (SRA)),-,09/06/2021 14:06:50
DPFED-06632-1acdf22442334eb5b0f63a4dd2d1b417,2021,'192339C0100',192339C0100102709,19,NUEVO LEÓN,12,BENITO JUAREZ,2339,1,C,0,Urbana,2,37,33,2,2,2,51,38,0,0,4,0,0,0,0,0,1,0,0,1,0,4,175,382,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:45
DPFED-06633-a25dc419ed7348199efe19e2d6f86e37,2021,'192340B0100',192340B0100107161,19,NUEVO LEÓN,12,BENITO JUAREZ,2340,1,B,0,Urbana,2,42,62,0,7,3,38,34,1,3,2,0,0,0,0,0,0,1,0,0,0,9,202,427,Recuento (Para recuento (SRA)),-,09/06/2021 15:06:15
DPFED-06634-2c98a2777ba1470a854b38be90ec94e0,2021,'192341B0100',192341B0100107162,19,NUEVO LEÓN,12,BENITO JUAREZ,2341,1,B,0,Urbana,2,44,75,1,8,2,46,37,1,0,4,0,0,0,0,0,0,0,0,0,0,10,228,629,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:44
DPFED-06635-24846d989ee440d590dc3aeaf4412e14,2021,'192342B0100',192342B0100107163,19,NUEVO LEÓN,12,BENITO JUAREZ,2342,1,B,0,Urbana,2,43,85,2,1,4,38,31,1,0,5,0,0,0,0,0,0,0,0,0,0,10,220,588,Recuento (Para recuento (SRA)),-,09/06/2021 15:06:24
DPFED-06636-8a203906458c41e8ab83541818644581,2021,'192343B0100',192343B0100107164,19,NUEVO LEÓN,12,BENITO JUAREZ,2343,1,B,0,Urbana,2,27,62,0,8,5,48,34,3,0,3,0,0,0,0,0,2,0,0,0,0,4,196,626,Recuento (Para recuento (SRA)),-,09/06/2021 15:06:58
DPFED-06637-98003ecc1a9c4ae5af87e7839710e85d,2021,'192343C0400',192343C0400106120,19,NUEVO LEÓN,12,BENITO JUAREZ,2343,4,C,0,Urbana,2,33,60,2,5,4,49,32,2,0,4,0,0,0,0,0,1,0,1,0,0,11,204,625,Recuento (Para recuento (SRA)),-,09/06/2021 15:06:41
DPFED-06638-55b40ecd61d94c26aa5ba1e10659c7e6,2021,'192343C0300',192343C0300102712,19,NUEVO LEÓN,12,BENITO JUAREZ,2343,3,C,0,Urbana,2,31,62,0,8,5,35,38,1,2,6,0,0,0,0,0,0,0,2,0,0,4,194,626,Recuento (Para recuento (SRA)),-,09/06/2021 14:06:13
DPFED-06639-23da95fa461b43e4b37fd703d933037f,2021,'192343C0200',192343C0200102711,19,NUEVO LEÓN,12,BENITO JUAREZ,2343,2,C,0,Urbana,2,27,69,2,1,0,46,37,3,0,3,0,0,0,0,0,0,0,0,0,0,3,191,626,Recuento (Para recuento (SRA)),-,09/06/2021 14:06:45
DPFED-06640-74d2935c17434ca9bd7e9cf4289c1bd5,2021,'192343C0500',192343C0500109986,19,NUEVO LEÓN,12,BENITO JUAREZ,2343,5,C,0,Urbana,2,28,58,2,4,1,30,31,1,0,5,0,0,0,0,0,0,0,1,1,0,4,166,625,Recuento (Para recuento (SRA)),-,09/06/2021 15:06:23
DPFED-06641-5f4463c860eb42c198c3c69147f42d11,2021,'192343C0100',192343C0100102710,19,NUEVO LEÓN,12,BENITO JUAREZ,2343,1,C,0,Urbana,2,30,57,0,7,1,39,58,1,2,0,0,0,0,0,0,0,0,1,0,0,5,201,626,Recuento (Para recuento (SRA)),-,09/06/2021 15:06:17
DPFED-06642-6eaf3635d851494982e7a1362db56f48,2021,'192344B0100',192344B0100107165,19,NUEVO LEÓN,12,BENITO JUAREZ,2344,1,B,0,Urbana,2,61,117,1,11,2,83,61,5,0,16,0,0,0,0,0,2,0,0,0,0,5,364,699,Recuento (Para recuento (SRA)),-,09/06/2021 17:06:17
DPFED-06643-1a02e44e8f7a4c46a5f9230c4525c0d3,2021,'192345B0100',192345B0100107166,19,NUEVO LEÓN,12,BENITO JUAREZ,2345,1,B,0,No urbana,2,49,82,0,7,6,66,49,1,1,3,0,0,0,0,0,3,0,0,1,0,8,276,540,Recuento (Para recuento (SRA)),-,09/06/2021 17:06:22
DPFED-06644-ded007fc93e648e98f34d21198145380,2021,'192346B0100',192346B0100107167,19,NUEVO LEÓN,12,BENITO JUAREZ,2346,1,B,0,Urbana,2,38,55,2,6,2,49,26,2,1,3,0,0,0,0,0,0,0,0,0,0,4,188,413,Recuento (Para recuento (SRA)),-,09/06/2021 17:06:08
DPFED-06645-599788ce5b204edbbf6ca515628a7dcc,2021,'192346C0100',192346C0100106121,19,NUEVO LEÓN,12,BENITO JUAREZ,2346,1,C,0,Urbana,2,44,59,0,8,6,40,37,1,0,2,0,0,0,0,0,0,0,0,0,0,7,204,413,Recuento (Para recuento (SRA)),-,09/06/2021 17:06:50
DPFED-06646-1f861804645846f6994b1503e75e0741,2021,'192347B0100',192347B0100107168,19,NUEVO LEÓN,12,BENITO JUAREZ,2347,1,B,0,Urbana,2,38,75,1,11,3,70,40,1,1,9,0,0,0,0,0,0,0,0,0,0,2,251,480,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:29
DPFED-06647-8c81dea5b49340e98b0107b0d6d81dc7,2021,'192347C0100',192347C0100106122,19,NUEVO LEÓN,12,BENITO JUAREZ,2347,1,C,0,Urbana,2,26,75,4,9,4,66,39,1,1,6,0,0,0,0,0,2,0,1,0,0,5,239,480,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:23
DPFED-06648-b7f5bce2295f4303848c733b3218c4f8,2021,'192348B0100',192348B0100107169,19,NUEVO LEÓN,12,BENITO JUAREZ,2348,1,B,0,Urbana,2,44,98,3,10,1,51,43,3,2,2,0,0,0,0,0,1,0,0,0,0,5,263,671,Recuento (Para recuento (SRA)),-,09/06/2021 17:06:41
DPFED-06649-41990efafd704ea18d737f2a5341ed6d,2021,'192348C0100',192348C0100106123,19,NUEVO LEÓN,12,BENITO JUAREZ,2348,1,C,0,Urbana,2,47,80,0,13,3,82,46,1,2,3,0,0,0,0,0,0,0,1,0,0,9,287,670,Recuento (Para recuento (SRA)),-,09/06/2021 16:06:25
DPFED-06650-918815a2555849e0886b2fcdac288ff3,2021,'192349B0100',192349B0100107170,19,NUEVO LEÓN,12,BENITO JUAREZ,2349,1,B,0,Urbana,2,58,73,3,9,1,80,50,3,2,3,0,0,0,0,0,0,0,1,0,0,0,283,653,Recuento (Para recuento (CS)),-,10/06/2021 00:06:55
DPFED-06651-abd0530f55204415b4a3dc430b450494,2021,'192349C0100',192349C0100106124,19,NUEVO LEÓN,12,BENITO JUAREZ,2349,1,C,0,Urbana,2,58,83,0,8,1,65,43,1,0,6,0,0,0,0,0,0,0,0,0,0,8,273,652,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:29
DPFED-06652-7f7a8ddc1c734da095099697178de854,2021,'192350B0100',192350B0100107171,19,NUEVO LEÓN,12,BENITO JUAREZ,2350,1,B,0,Urbana,2,46,94,1,5,2,60,58,0,1,4,0,0,0,0,0,0,0,0,0,0,12,283,549,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:41
DPFED-06653-f0d8e2ccb21349d4858a03e61173a0fa,2021,'192350C0100',192350C0100106125,19,NUEVO LEÓN,12,BENITO JUAREZ,2350,1,C,0,Urbana,2,43,88,1,9,2,60,46,1,0,6,0,0,0,0,0,0,0,0,1,0,13,270,549,Recuento (Para recuento (SRA)),-,10/06/2021 02:06:27
DPFED-06654-e88478efe497407bb323b4ac31b66448,2021,'192351B0100',192351B0100107172,19,NUEVO LEÓN,12,BENITO JUAREZ,2351,1,B,0,No urbana,2,64,104,2,2,3,43,50,2,3,2,0,0,0,0,0,0,0,1,0,0,3,279,701,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:56
DPFED-06655-4cb3f1a06e674a118e016a6b15c8a650,2021,'192352B0100',192352B0100107173,19,NUEVO LEÓN,12,BENITO JUAREZ,2352,1,B,0,No urbana,2,45,77,1,7,1,65,47,0,2,5,0,0,0,0,0,0,0,0,0,0,8,258,702,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:47
DPFED-06656-e118d22e6e014babaac2ba89815b822c,2021,'192352C0100',192352C0100106126,19,NUEVO LEÓN,12,BENITO JUAREZ,2352,1,C,0,No urbana,2,26,94,0,1,5,62,41,2,0,0,0,0,0,0,0,2,0,0,1,1,6,241,701,Recuento (Para recuento (CS)),-,10/06/2021 01:06:50
DPFED-06657-81776975ae554499bbc5522004329d8a,2021,'192352C0200',192352C0200106127,19,NUEVO LEÓN,12,BENITO JUAREZ,2352,2,C,0,No urbana,2,34,111,1,5,3,58,50,1,0,4,0,0,0,0,0,0,0,0,0,0,6,273,701,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:57
DPFED-06658-63c944d2c1a1428dadaf70f057def1de,2021,'192352C0300',192352C0300106894,19,NUEVO LEÓN,12,BENITO JUAREZ,2352,3,C,0,No urbana,2,35,103,1,5,1,60,41,0,1,1,0,0,0,0,0,0,0,0,0,0,8,256,701,Recuento (Para recuento (SRA)),-,09/06/2021 16:06:25
DPFED-06659-73279f1afebe4fa2b7dec15594d5b04a,2021,'192352C0400',192352C0400103514,19,NUEVO LEÓN,12,BENITO JUAREZ,2352,4,C,0,No urbana,2,37,82,1,10,2,47,42,3,0,2,0,0,0,0,0,0,0,0,0,0,6,232,701,Recuento (Para recuento (CS)),-,10/06/2021 01:06:47
DPFED-06660-bddfa92686504b468f7365035fc5f52d,2021,'192352C0500',192352C0500103515,19,NUEVO LEÓN,12,BENITO JUAREZ,2352,5,C,0,No urbana,2,38,111,2,9,2,55,43,0,1,4,0,0,0,0,0,0,0,1,0,1,5,272,701,Recuento (Para recuento (SRA)),-,09/06/2021 17:06:40
DPFED-06661-b460a2217a2e45648457f8360ede8941,2021,'192353B0100',192353B0100107174,19,NUEVO LEÓN,12,BENITO JUAREZ,2353,1,B,0,Urbana,2,72,71,1,9,3,108,44,3,0,4,0,0,0,0,0,1,0,0,0,0,5,321,608,Recuento (Para recuento (SRA)),-,09/06/2021 22:06:12
DPFED-06662-0dfaf5e178ee44259ea2bc51b83e1257,2021,'192353C0100',192353C0100103516,19,NUEVO LEÓN,12,BENITO JUAREZ,2353,1,C,0,Urbana,2,64,97,3,2,1,96,59,2,0,2,0,0,0,0,0,0,0,0,1,0,2,329,607,Recuento (Para recuento (SRA)),-,09/06/2021 17:06:17
DPFED-06663-c9149c83f16e4b02ae467274479761d4,2021,'192354B0100',192354B0100107175,19,NUEVO LEÓN,12,BENITO JUAREZ,2354,1,B,0,No urbana,2,27,118,1,5,1,62,37,0,2,6,0,0,0,0,0,0,0,0,0,0,9,268,581,Recuento (Para recuento (SRA)),-,09/06/2021 19:06:50
DPFED-06664-f071eea8e24a45e6a2da09e43e825d44,2021,'192355B0100',192355B0100107176,19,NUEVO LEÓN,12,BENITO JUAREZ,2355,1,B,0,Urbana,2,120,79,1,9,1,101,75,3,2,7,0,0,0,0,0,0,0,0,0,0,7,405,682,Recuento (Para recuento (SRA)),-,09/06/2021 17:06:44
DPFED-06665-1066e3196b8b499092ab19b699179311,2021,'192356B0100',192356B0100107177,19,NUEVO LEÓN,12,BENITO JUAREZ,2356,1,B,0,Urbana,2,83,54,1,6,2,99,70,6,2,6,0,0,0,0,0,0,0,1,0,0,3,333,574,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:05
DPFED-06666-db8d3fd0213343559de68f69c397d0e6,2021,'192356C0100',192356C0100103517,19,NUEVO LEÓN,12,BENITO JUAREZ,2356,1,C,0,Urbana,2,95,45,3,2,2,103,69,5,1,2,0,0,0,0,0,0,0,0,0,0,4,331,573,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:40
DPFED-06667-36ef2ce9e3654a42b642c8772a509189,2021,'192357B0100',192357B0100107178,19,NUEVO LEÓN,12,BENITO JUAREZ,2357,1,B,0,Urbana,2,73,58,7,9,3,88,67,3,1,2,0,0,0,0,0,0,0,0,0,0,2,313,525,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:17
DPFED-06668-4b8370338ff441dc82d3e3c6c921154c,2021,'192357C0100',192357C0100106895,19,NUEVO LEÓN,12,BENITO JUAREZ,2357,1,C,0,Urbana,2,92,53,4,6,5,81,65,7,3,8,0,0,0,0,0,0,0,0,0,0,5,329,525,Recuento (Para recuento (SRA)),-,09/06/2021 17:06:55
DPFED-06669-5d597195431446edaa0502997714adeb,2021,'192358B0100',192358B0100107941,19,NUEVO LEÓN,12,BENITO JUAREZ,2358,1,B,0,Urbana,2,107,80,2,10,2,111,65,5,1,8,0,0,0,0,0,0,0,0,1,1,8,401,677,Recuento (Para recuento (SRA)),-,09/06/2021 17:06:25
DPFED-06670-ff9dd1c23d8a4d86a1ca991cfefe2e8f,2021,'192358C0100',192358C0100103518,19,NUEVO LEÓN,12,BENITO JUAREZ,2358,1,C,0,Urbana,2,102,70,3,7,1,117,83,8,1,6,0,0,0,0,0,1,0,0,0,0,5,404,677,Recuento (Para recuento (SRA)),-,09/06/2021 17:06:08
DPFED-06671-d1891501fd0e43eca2b5f3956c1468b0,2021,'192358C0200',192358C0200106366,19,NUEVO LEÓN,12,BENITO JUAREZ,2358,2,C,0,Urbana,2,111,63,2,9,3,104,67,2,1,9,0,0,0,0,0,3,2,2,0,0,5,383,677,Recuento (Para recuento (SRA)),-,09/06/2021 17:06:27
DPFED-06672-c19fef2a92b34696ab1f646920224c70,2021,'192358C0300',192358C0300106367,19,NUEVO LEÓN,12,BENITO JUAREZ,2358,3,C,0,Urbana,2,86,73,3,6,2,116,78,5,2,6,0,0,0,0,0,1,0,0,0,1,5,384,677,Recuento (Para recuento (SRA)),-,09/06/2021 17:06:36
DPFED-06673-0ab4d5b01bb94990a0f8416a6e3465b8,2021,'192359B0100',192359B0100107942,19,NUEVO LEÓN,12,BENITO JUAREZ,2359,1,B,0,No urbana,2,21,85,2,6,2,49,25,2,0,1,0,0,0,0,0,0,0,1,0,0,5,199,481,Recuento (Para recuento (SRA)),-,09/06/2021 17:06:52
DPFED-06674-203cd7f126414024a49d4e40b3a09c42,2021,'192360B0100',192360B0100107943,19,NUEVO LEÓN,12,BENITO JUAREZ,2360,1,B,0,No urbana,2,35,60,0,4,2,51,36,3,0,2,0,0,0,0,0,0,0,0,0,0,1,194,535,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:06
DPFED-06675-c2514e3a665b4ae0b2ea5d47659a3637,2021,'192360C0100',192360C0100106896,19,NUEVO LEÓN,12,BENITO JUAREZ,2360,1,C,0,No urbana,2,37,68,3,3,0,49,30,2,1,5,0,0,0,0,0,1,0,0,1,0,4,204,534,Recuento (Para recuento (SRA)),-,09/06/2021 17:06:53
DPFED-06676-8b35add4781e4629bb38e4dbd29658eb,2021,'192360C0200',192360C0200106897,19,NUEVO LEÓN,12,BENITO JUAREZ,2360,2,C,0,No urbana,2,26,66,0,7,1,55,40,4,0,4,0,0,0,0,0,1,0,0,0,0,4,208,534,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:02
DPFED-06677-3a3991ca8989484fa777ce509a679cc6,2021,'192361B0100',192361B0100107944,19,NUEVO LEÓN,12,BENITO JUAREZ,2361,1,B,0,No urbana,2,29,78,1,13,1,63,48,2,2,2,0,0,0,0,0,0,0,0,0,0,4,243,587,Recuento (Para recuento (CS)),-,10/06/2021 00:06:51
DPFED-06678-7a0e96e3da874bf6ab9d2e9b7d5d3540,2021,'192361C0200',192361C0200106899,19,NUEVO LEÓN,12,BENITO JUAREZ,2361,2,C,0,No urbana,2,39,76,2,5,1,81,39,4,0,0,0,0,0,0,0,0,0,1,1,0,4,253,586,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:13
DPFED-06679-2e29ce02a5894a049e99920b857bb6c9,2021,'192361C0100',192361C0100106898,19,NUEVO LEÓN,12,BENITO JUAREZ,2361,1,C,0,No urbana,2,42,66,0,5,1,86,44,2,1,1,0,0,0,0,0,1,0,0,0,0,3,252,586,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:21
DPFED-06680-4fd49a710380474980887ee6b759440c,2021,'192362B0100',192362B0100107945,19,NUEVO LEÓN,12,BENITO JUAREZ,2362,1,B,0,Urbana,2,61,67,1,4,3,71,52,1,2,4,0,0,0,0,0,1,0,0,0,0,7,274,627,Recuento (Para recuento (SRA)),-,09/06/2021 18:06:39
DPFED-06681-33c6a4b3dfda409789ba41f4f527dcf0,2021,'192362C0100',192362C0100106900,19,NUEVO LEÓN,12,BENITO JUAREZ,2362,1,C,0,Urbana,2,73,72,1,4,3,54,47,6,3,6,0,0,0,0,0,2,0,0,0,0,5,276,627,Recuento (Para recuento (SRA)),-,09/06/2021 18:06:42
DPFED-06682-af641410842c410b9551513b1199ff3f,2021,'192362C0200',192362C0200106901,19,NUEVO LEÓN,12,BENITO JUAREZ,2362,2,C,0,Urbana,2,72,93,1,8,3,70,40,1,1,6,0,0,0,0,0,0,0,0,0,0,3,298,626,Recuento (Para recuento (SRA)),-,09/06/2021 19:06:10
DPFED-06683-f95d385a6f3c4e638cfa036bd98f482f,2021,'192363B0100',192363B0100107946,19,NUEVO LEÓN,12,BENITO JUAREZ,2363,1,B,0,No urbana,2,91,101,1,10,5,92,57,4,2,5,0,0,0,0,0,0,0,0,0,1,4,373,745,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:08
DPFED-06684-8d5dfbf293f3465da886898ea51bd66b,2021,'192363C0100',192363C0100101844,19,NUEVO LEÓN,12,BENITO JUAREZ,2363,1,C,0,No urbana,2,62,110,3,6,3,90,48,4,4,9,0,0,0,0,0,0,0,1,1,0,6,347,745,Recuento (Para recuento (SRA)),-,09/06/2021 17:06:56
DPFED-06685-469ab48d07f046218f0a2bff5b3a3310,2021,'192364B0100',192364B0100107947,19,NUEVO LEÓN,12,BENITO JUAREZ,2364,1,B,0,Urbana,2,44,69,2,1,0,40,21,4,1,11,0,0,0,0,0,0,0,0,0,0,8,201,472,Recuento (Para recuento (SRA)),-,09/06/2021 17:06:52
DPFED-06686-45db6f4a022c4072aa5e00438e143466,2021,'192364C0100',192364C0100103519,19,NUEVO LEÓN,12,BENITO JUAREZ,2364,1,C,0,Urbana,2,32,70,2,1,4,42,21,3,0,5,0,0,0,0,0,1,0,1,1,0,6,189,472,Recuento (Para recuento (SRA)),-,09/06/2021 18:06:36
DPFED-06687-91b85d8f51464039bc3edad08abbfc72,2021,'192365B0100',192365B0100107948,19,NUEVO LEÓN,12,BENITO JUAREZ,2365,1,B,0,Urbana,2,40,68,0,5,2,48,26,3,1,2,0,0,0,0,0,1,0,0,0,0,3,199,390,Recuento (Para recuento (SRA)),-,09/06/2021 17:06:19
DPFED-06688-67a123508bf84ed3b7495d679d9f443f,2021,'192365C0100',192365C0100105676,19,NUEVO LEÓN,12,BENITO JUAREZ,2365,1,C,0,Urbana,2,41,77,0,6,0,44,30,0,3,2,0,0,0,0,0,0,0,0,0,0,3,206,390,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:05
DPFED-06689-9fadcd130f9148a98f2e65e2576b41d2,2021,'192366B0100',192366B0100107949,19,NUEVO LEÓN,12,BENITO JUAREZ,2366,1,B,0,Urbana,2,66,79,0,9,2,92,52,5,2,3,0,0,0,0,0,1,0,0,0,1,4,316,718,Recuento (Para recuento (SRA)),-,09/06/2021 18:06:12
DPFED-06690-3d3eacb9ef984caaa9d8a869c647dc04,2021,'192366C0100',192366C0100105677,19,NUEVO LEÓN,12,BENITO JUAREZ,2366,1,C,0,Urbana,2,55,66,1,9,2,104,70,6,3,3,0,0,0,0,0,0,0,0,1,0,4,324,717,Recuento (Para recuento (SRA)),-,09/06/2021 18:06:28
DPFED-06691-0d7b30e7cea84cad94e939783b1a3331,2021,'192367B0100',192367B0100107950,19,NUEVO LEÓN,12,BENITO JUAREZ,2367,1,B,0,Urbana,2,35,72,0,11,3,67,31,1,0,3,0,0,0,0,0,0,0,0,0,0,12,235,442,Recuento (Para recuento (SRA)),-,09/06/2021 18:06:59
DPFED-06692-eb097a6509ae4980802f7e4f77c3402f,2021,'192367C0100',192367C0100105678,19,NUEVO LEÓN,12,BENITO JUAREZ,2367,1,C,0,Urbana,2,27,50,1,6,0,70,21,3,1,1,0,0,0,0,0,1,0,0,0,0,6,187,442,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:00
DPFED-06693-9651766e741445ce83088f8048dd59ee,2021,'192368B0100',192368B0100107951,19,NUEVO LEÓN,12,BENITO JUAREZ,2368,1,B,0,Urbana,2,52,51,0,4,4,70,34,1,2,2,0,0,0,0,0,0,0,0,0,0,1,221,511,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:39
DPFED-06694-72f664d7295b43b2b4da22fad364e6ba,2021,'192368C0100',192368C0100105679,19,NUEVO LEÓN,12,BENITO JUAREZ,2368,1,C,0,Urbana,2,44,66,0,4,1,68,48,4,1,5,0,0,0,0,0,0,0,0,0,0,2,243,511,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:35
DPFED-06695-f566f1e1481f4bf799408d8d8438d09b,2021,'192369B0100',192369B0100107952,19,NUEVO LEÓN,12,BENITO JUAREZ,2369,1,B,0,Urbana,2,20,87,0,7,3,21,14,2,1,1,0,0,0,0,0,0,0,0,0,0,4,160,434,Recuento (Para recuento (SRA)),-,10/06/2021 02:06:38
DPFED-06696-c22bec62615749a2b20f6203cdd529e7,2021,'192369C0100',192369C0100105680,19,NUEVO LEÓN,12,BENITO JUAREZ,2369,1,C,0,Urbana,2,27,88,0,1,3,20,13,0,0,4,0,0,0,0,0,0,0,0,0,0,12,168,433,Recuento (Para recuento (SRA)),-,09/06/2021 18:06:59
DPFED-06697-8e012e44058742feb1723bfe205bf13b,2021,'192370B0100',192370B0100107953,19,NUEVO LEÓN,12,BENITO JUAREZ,2370,1,B,0,Urbana,2,31,69,1,6,2,45,29,1,1,1,0,0,0,0,0,0,0,0,0,0,5,191,481,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:32
DPFED-06698-7cbcf79184c94411ac22cac65e059091,2021,'192370C0100',192370C0100105681,19,NUEVO LEÓN,12,BENITO JUAREZ,2370,1,C,0,Urbana,2,33,63,0,7,2,41,40,3,0,6,0,0,0,0,0,0,0,1,0,0,12,208,480,Recuento (Para recuento (SRA)),-,09/06/2021 18:06:19
DPFED-06699-f323e2882f784a51b7b57b10891b7225,2021,'192371B0100',192371B0100107954,19,NUEVO LEÓN,12,BENITO JUAREZ,2371,1,B,0,Urbana,2,20,53,2,11,1,28,11,1,0,3,0,0,0,0,0,1,0,0,0,0,7,138,438,Recuento (Para recuento (SRA)),-,09/06/2021 18:06:29
DPFED-06700-a5c29d2b4bb7454e8b667b8d35e3be46,2021,'192371C0100',192371C0100105682,19,NUEVO LEÓN,12,BENITO JUAREZ,2371,1,C,0,Urbana,2,23,58,0,5,3,23,15,1,0,0,0,0,0,0,0,0,0,0,0,0,7,135,437,Recuento (Para recuento (SRA)),-,09/06/2021 18:06:19
DPFED-06701-c05145ab54044cdd8c6ed4a36779f593,2021,'192372B0100',192372B0100107955,19,NUEVO LEÓN,12,BENITO JUAREZ,2372,1,B,0,Urbana,2,22,80,1,7,1,42,27,2,2,4,0,0,0,0,0,1,0,1,1,0,2,193,553,Recuento (Para recuento (SRA)),-,09/06/2021 18:06:19
DPFED-06702-f513873e5c404d89befb4601da3459dc,2021,'192372C0100',192372C0100105683,19,NUEVO LEÓN,12,BENITO JUAREZ,2372,1,C,0,Urbana,2,18,84,2,8,5,27,26,4,0,4,0,0,0,0,0,0,0,1,0,0,10,189,553,Recuento (Para recuento (CS)),-,10/06/2021 00:06:01
DPFED-06703-75dab05ff0b24f7b86b2e1a010d3bbf3,2021,'192373B0100',192373B0100107956,19,NUEVO LEÓN,12,BENITO JUAREZ,2373,1,B,0,No urbana,2,65,78,1,3,3,38,28,2,0,5,0,0,0,0,0,0,0,0,0,0,4,227,585,Recuento (Para recuento (SRA)),-,09/06/2021 18:06:04
DPFED-06704-8b7d052761cd43c48e75e0b01f66dda9,2021,'192373C0100',192373C0100105684,19,NUEVO LEÓN,12,BENITO JUAREZ,2373,1,C,0,No urbana,2,64,70,1,6,0,46,27,1,0,5,0,0,0,0,0,0,0,0,0,0,4,224,585,Recuento (Para recuento (SRA)),-,09/06/2021 18:06:30
DPFED-06705-a7e09c5b1bb14edabc9d0110c4c1bdca,2021,'192373C0200',192373C0200106646,19,NUEVO LEÓN,12,BENITO JUAREZ,2373,2,C,0,No urbana,2,60,78,1,4,3,38,30,3,0,10,0,0,0,0,0,0,0,1,0,0,6,234,585,Recuento (Para recuento (SRA)),-,09/06/2021 18:06:45
DPFED-06706-b985503836cb4078996ce5a0ca12bec9,2021,'192374B0100',192374B0100107957,19,NUEVO LEÓN,12,BENITO JUAREZ,2374,1,B,0,No urbana,2,43,82,2,6,2,26,44,0,0,4,0,0,0,0,0,0,0,0,0,0,7,216,596,Recuento (Para recuento (SRA)),-,09/06/2021 18:06:51
DPFED-06707-2cd795d723b7445089747e051215d872,2021,'192374C0100',192374C0100105685,19,NUEVO LEÓN,12,BENITO JUAREZ,2374,1,C,0,No urbana,2,45,67,0,4,2,42,41,1,0,1,0,0,0,0,0,0,0,0,0,0,4,207,596,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:02
DPFED-06708-16c95a2758e740438d6c0a04e1ead145,2021,'192375B0100',192375B0100107958,19,NUEVO LEÓN,12,BENITO JUAREZ,2375,1,B,0,Urbana,2,27,52,0,4,7,46,48,0,0,5,0,0,0,0,0,0,0,0,0,0,6,195,674,Recuento (Para recuento (SRA)),-,09/06/2021 19:06:51
DPFED-06709-faf700e3f6dd4ceab003bf8c4ded5ee7,2021,'192375C0100',192375C0100105686,19,NUEVO LEÓN,12,BENITO JUAREZ,2375,1,C,0,Urbana,2,33,32,2,9,4,63,31,4,5,3,0,0,0,0,0,0,0,1,0,0,6,193,674,Recuento (Para recuento (SRA)),-,09/06/2021 18:06:06
DPFED-06710-48a587a0948c4dc7b9b05bddf774cbe9,2021,'192375C0200',192375C0200103520,19,NUEVO LEÓN,12,BENITO JUAREZ,2375,2,C,0,Urbana,2,33,62,1,4,1,61,35,2,3,2,0,0,0,0,0,1,0,1,0,0,4,210,674,Recuento (Para recuento (SRA)),-,09/06/2021 18:06:40
DPFED-06711-6d6484670f26427ba7e3dd7e4a0c9e0c,2021,'192375C0300',192375C0300105687,19,NUEVO LEÓN,12,BENITO JUAREZ,2375,3,C,0,Urbana,2,29,41,1,4,3,50,45,3,0,2,0,0,0,0,0,1,0,1,0,0,4,184,673,Recuento (Para recuento (SRA)),-,10/06/2021 02:06:07
